Lat,Long,Satellite,Time_UTC,Date,Source,PROVINSI,KAB_KOTA,kec2006,desaa2006,nama_kaw
-1.78,102.725,NOAA19,8:05:10 AM,20161223,ASMC,JAMBI,BATANGHARI,MARO SEBO ULU,BATU SAWAR,
-3.49,104.46,NOAA19,8:05:10 AM,20161223,ASMC,SUMATERA SELATAN,OGAN ILIR,MUARA KUANG,TANGAI/SUKANANTI,
-4.44,105.46,NOAA19,8:05:10 AM,20161223,ASMC,LAMPUNG,TULANGBAWANG,GEDUNG AJI,GEDUNG AJI,
-4.33,122.605,NOAA19,6:19:13 AM,20161101,ASMC,SULAWESI TENGGARA,KONAWE SELATAN,LAINEA,AMBESEA,
2.08,116.69,NOAA19,6:24:05 AM,20161206,ASMC,KALIMANTAN TIMUR,BERAU,SEGAH,PUNAN MAHKAM,
0.56,116.5,NOAA19,6:24:05 AM,20161206,ASMC,KALIMANTAN TIMUR,KUTAI TIMUR,MUARA ANCALONG,KELINJAU ILIR,
-3.7,103.16,NOAA19,7:44:22 AM,20161102,ASMC,SUMATERA SELATAN,LAHAT,KIKIM SELATAN,BERINGIN JAYA,
0.49,100.425,NOAA19,7:44:22 AM,20161102,ASMC,RIAU,ROKAN HULU,KECAMATAN PENDALIAN IV KOTO,ROKAN,
-3.277,104.233,NOAA19,7:33:12 AM,20161103,ASMC,SUMATERA SELATAN,MUARAENIM,SUNGAI ROTAN,MODONG,
-3.29,103.71,NOAA19,7:33:12 AM,20161103,ASMC,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,TALANG UBI,BENAKAT MINYAK,
-3.38,104.35,NOAA19,7:33:12 AM,20161103,ASMC,SUMATERA SELATAN,MUARAENIM,LEMBAK,GAUNG ASAM,
-7.03,112.31,NOAA19,7:33:12 AM,20161103,ASMC,JAWA TIMUR,LAMONGAN,,,
-7.15,111.58,NOAA19,7:33:12 AM,20161103,ASMC,JAWA TENGAH,BLORA,CEPU,CEPU,
-7.23,111.56,NOAA19,7:33:12 AM,20161103,ASMC,JAWA TIMUR,BOJONEGORO,,,
-7.567,112.607,NOAA19,7:33:12 AM,20161103,ASMC,JAWA TIMUR,MOJOKERTO,,,
-2.75,103.02,NOAA19,7:46:54 AM,20161207,ASMC,SUMATERA SELATAN,MUSIRAWAS,KARANG DAPO,RANTAU KADAM,
-2.28,111.15,NOAA19,7:46:54 AM,20161207,ASMC,KALIMANTAN TENGAH,SUKAMARA,BALAI RIAM,JIHING,
-3.54,104.035,NOAA19,7:33:12 AM,20161103,ASMC,SUMATERA SELATAN,MUARAENIM,RAMBANG DANGKU,JEMENANG,
-7.76,114.24,NOAA19,7:21:06 AM,20161104,ASMC,JAWA TIMUR,SITUBONDO,,,
-5.93,107.03,NOAA19,7:21:06 AM,20161104,ASMC,JAWA BARAT,BEKASI,MUARA GEMBONG,PANTAIBAHAGIA,HUTAN LINDUNG
-0.83,112.92,NOAA19,7:11:13 AM,20161105,ASMC,KALIMANTAN TENGAH,KATINGAN,SANAMAN MANTIKEI,TUMBANG BARAOI,
-0.22,115.96,NOAA19,7:11:13 AM,20161105,ASMC,KALIMANTAN TIMUR,KUTAI BARAT,MUARA PAHU,ABIT,
-0.59,115.11,NOAA19,7:11:13 AM,20161105,ASMC,KALIMANTAN TENGAH,BARITO UTARA,LAHEI,PAPAR PUJUNG,
-3.15,120.13,NOAA19,7:11:13 AM,20161105,ASMC,SULAWESI SELATAN,LUWU,BASSESANGTEMPE,TEDE,
1.48,99.37,NOAA19,7:55:31 AM,20161224,ASMC,SUMATERA UTARA,TAPANULI SELATAN,PADANG SIDEMPUAN TIMUR,SOSOPAN PARGURUTAN,
1.05,100.49,NOAA19,7:51:49 AM,20160927,ASMC,RIAU,ROKAN HULU,KECAMATAN KAPENUHAN,TAMBUSAI TIMUR,
2.6,98.08,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA UTARA,PAKPAKBHARAT,SIMPANG KANAN,KAMPONG GUHA,
2.77,97.88,NOAA19,7:51:49 AM,20160927,ASMC,ACEH,ACEH SINGKIL,SIMPANG KIRI,UPT -XV SUBULUSSALAM,
2.34,98.77,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA UTARA,HUMBANG HASUNDUTAN,POLLUNG,PARSINGGURAN I,
-3.18,103.98,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,PENUKAL,RAJA JAYA,
1.33,99.79,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,PASAR JULU,
1.15,99.67,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN,PARINGGONAN JULU,
-3,103.14,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA SELATAN,MUSIRAWAS,MUARA KELINGI,LUBUK TUA,
-1.16,101.48,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA BARAT,DHARMASRAYA,SUNGAI RUMBAI,BONJOL,
-0.94,101.35,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA BARAT,SIJUNJUNG,PULAU PUNJUNG,DURIAN SIMPAI,CA BATANG PANGEAN I
4.06,97.46,NOAA19,7:51:49 AM,20160927,ASMC,ACEH,GAYOLUES,PINDING,URING,
1.275,99.68,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA UTARA,PADANG LAWAS,SOSOPAN,HUTA BARGOT,
1.31,99.9,NOAA19,7:51:49 AM,20160927,ASMC,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,SIPAGABU,
-2.765,116.265,NOAA19,7:00:47 AM,20161106,ASMC,KALIMANTAN SELATAN,KOTABARU,KELUMPANG UTARA,WILAS,
-0.3,115.78,NOAA19,7:00:47 AM,20161106,ASMC,KALIMANTAN TIMUR,KUTAI BARAT,MUARA LAWA,MUARA LAWA,
-7.58,108.705,NOAA19,7:00:47 AM,20161106,ASMC,JAWA BARAT,CIAMIS,KALIPUCANG,TUNGGILIS,
-1.08,115.03,NOAA19,7:00:47 AM,20161106,ASMC,KALIMANTAN TENGAH,BARITO UTARA,TEWEH TENGAH,PIR TRANS BUTONG IV,
-0.7,115.485,NOAA19,7:00:47 AM,20161106,ASMC,KALIMANTAN TIMUR,KUTAI BARAT,DAMAI,MUARA NILIK,
-0.685,114.335,NOAA19,7:00:47 AM,20161106,ASMC,KALIMANTAN TENGAH,MURUNGRAYA,PERMATA INTAN,SUNGAI LOBANG,
-1.34,114.3,NOAA19,7:00:47 AM,20161106,ASMC,KALIMANTAN TENGAH,KAPUAS,MANTANGAI,DANAU RAWAH,
-2.92,111.833,NOAA19,7:00:47 AM,20161106,ASMC,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,KUMAI,SUNGAI SEKONYER,TN TANJUNG PUTING
